system:index,B11,B12,B4,B8,VH,VV,.geo
4716,3121.8888888888887,2373.722222222222,1779.2083333333333,3524.222222222222,-14.18749007734422,-8.21495274791357,"{""type"":""Point"",""coordinates"":[78.59252585413006,29.50895084205601]}"
4717,3464.34375,2797.5,2069.3125,3880.625,-16.433237697964664,-9.335702244845294,"{""type"":""Point"",""coordinates"":[81.21010637550842,27.286478975974628]}"
4718,3498.5466666666666,2856.16,2127.1866666666665,4004.4,-17.562737166844173,-10.40960653383776,"{""type"":""Point"",""coordinates"":[79.0973604761407,25.814989710075885]}"
4719,3701.2628205128203,3103.7051282051284,2303.326923076923,4113.288461538462,-17.701171533458837,-10.754658392578786,"{""type"":""Point"",""coordinates"":[78.0517317023867,28.202732743907834]}"
4720,3766.942857142857,3097.0285714285715,2333.7714285714287,3980.542857142857,-16.457223167998414,-9.615142202984291,"{""type"":""Point"",""coordinates"":[81.43907223309552,26.6196504538584]}"
4721,3909.358974358974,3249.4358974358975,2398.0,4058.641025641026,-16.557435975783132,-9.831643617448025,"{""type"":""Point"",""coordinates"":[81.79333745618513,26.012889199157616]}"
4722,3744.027777777778,3014.8611111111113,2208.4166666666665,4126.694444444444,-17.16203857272245,-9.833861721907414,"{""type"":""Point"",""coordinates"":[80.69514835873093,25.738698698428628]}"
4723,3366.3684210526317,2725.5789473684213,2048.5263157894738,3801.9210526315787,-17.921616020394428,-11.145716476847765,"{""type"":""Point"",""coordinates"":[79.68421216507,28.272760655103287]}"
4724,3891.2162162162163,3173.675675675676,2294.175675675676,3791.4054054054054,-18.117602824521224,-11.613358317678356,"{""type"":""Point"",""coordinates"":[82.002960281099,25.892600600560662]}"
4725,3406.278481012658,2848.721518987342,2087.4303797468356,3831.46835443038,-16.71395575983578,-10.492584647834448,"{""type"":""Point"",""coordinates"":[79.99056924733355,27.392062209457162]}"
4726,3444.1486486486488,2710.5810810810813,2027.1756756756756,3766.7162162162163,-15.78109916833555,-9.430205911743418,"{""type"":""Point"",""coordinates"":[80.65047645245225,27.82394393517465]}"
4727,3806.2162162162163,3333.5135135135133,2517.7297297297296,3367.7297297297296,-20.452777206343967,-13.384575120520509,"{""type"":""Point"",""coordinates"":[80.82298244315848,26.028524657916353]}"
4728,3778.108108108108,3051.7567567567567,2199.5135135135133,4163.324324324324,-16.966745345168857,-9.85722455127216,"{""type"":""Point"",""coordinates"":[80.91103541579557,25.842051868050486]}"
4729,3751.4520547945203,2850.3424657534247,1952.7671232876712,3574.7123287671234,-14.86196935293468,-8.235407827952029,"{""type"":""Point"",""coordinates"":[80.81246227651216,25.231473424069165]}"
4730,3683.3880597014927,3079.134328358209,2486.507462686567,3905.0746268656717,-17.43135508717902,-10.409887039277427,"{""type"":""Point"",""coordinates"":[83.80107072696518,26.167887149185162]}"
4731,3187.7083333333335,2553.6805555555557,1954.1666666666667,3571.8194444444443,-15.099812827389254,-8.873398693124733,"{""type"":""Point"",""coordinates"":[78.35694091996999,29.45102201703056]}"
4732,3175.527777777778,2504.1666666666665,1994.4166666666667,3855.0,-15.786773067874268,-9.572932733016549,"{""type"":""Point"",""coordinates"":[77.5463598189761,29.66663025916962]}"
4733,3763.864864864865,3146.472972972973,2518.391891891892,4079.2567567567567,-17.32574478495055,-10.44194636679801,"{""type"":""Point"",""coordinates"":[80.31119651612792,27.43951434515742]}"
4734,3893.5176470588235,3268.0235294117647,2301.0588235294117,3897.1882352941175,-16.887109007739326,-9.979226429506364,"{""type"":""Point"",""coordinates"":[78.625743397032,25.011771893172252]}"
4735,3438.2410714285716,2831.8303571428573,2270.2053571428573,3734.0,-17.378180891789295,-9.7464820028684,"{""type"":""Point"",""coordinates"":[79.03892905589387,25.924641655941496]}"
4736,3916.189189189189,3196.945945945946,2318.7027027027025,4275.486486486487,-16.27330789883803,-9.73456317398756,"{""type"":""Point"",""coordinates"":[80.44781510302718,26.095750664116125]}"
4737,3926.890243902439,3331.987804878049,2392.3536585365855,4252.109756097561,-16.688024991674705,-9.279557020331167,"{""type"":""Point"",""coordinates"":[78.25662698622133,27.0210194641796]}"
4738,4248.27027027027,3393.5945945945946,2312.6486486486488,3848.945945945946,-16.1240910139331,-10.08656712649164,"{""type"":""Point"",""coordinates"":[82.9480079085787,24.93139204389833]}"
4739,3299.4594594594596,2752.7027027027025,2124.675675675676,3577.054054054054,-17.40187006738159,-9.5745749596374,"{""type"":""Point"",""coordinates"":[79.22502430732281,25.944406113534235]}"
4740,3189.516129032258,2623.3548387096776,1976.0645161290322,3507.516129032258,-16.07969255162876,-9.83760265089451,"{""type"":""Point"",""coordinates"":[77.57985785314118,29.88447459184407]}"
4741,3654.985294117647,3009.6029411764707,2257.5,3842.455882352941,-16.787648110603357,-10.328244652358562,"{""type"":""Point"",""coordinates"":[80.32273396660212,26.243382764163073]}"
4742,3440.3513513513512,2799.837837837838,2101.162162162162,3129.7837837837837,-17.947178123976816,-11.003084983846302,"{""type"":""Point"",""coordinates"":[80.91516583050613,25.0568295538853]}"
4743,3834.3709677419356,3187.1129032258063,2395.3709677419356,3829.9193548387098,-18.24085995872512,-11.130480854949136,"{""type"":""Point"",""coordinates"":[82.8940141424179,27.014108929924415]}"
4744,3760.0857142857144,3048.0857142857144,2258.6857142857143,4094.542857142857,-17.193558019041884,-9.787628511675141,"{""type"":""Point"",""coordinates"":[83.34095280991791,25.794595977381842]}"
4745,3567.1641791044776,2893.7014925373132,2171.194029850746,3624.910447761194,-16.19786745361367,-9.69068608584007,"{""type"":""Point"",""coordinates"":[82.25065332684888,27.117676453429578]}"
4746,3867.8970588235293,3212.3382352941176,2326.294117647059,4343.661764705882,-16.129822671531848,-9.045545012929907,"{""type"":""Point"",""coordinates"":[80.11391378157852,26.655279119602223]}"
4747,3613.2571428571428,2939.7714285714287,2222.714285714286,3956.542857142857,-17.28372782724393,-10.513236215019885,"{""type"":""Point"",""coordinates"":[82.15433438483785,25.558317598534614]}"
4748,3946.032258064516,3469.516129032258,3128.8709677419356,4066.2258064516127,-16.324275686557918,-7.9148745762176125,"{""type"":""Point"",""coordinates"":[82.19303223529859,26.80205959857975]}"
4749,3961.2836879432625,3377.1843971631206,2549.9929078014184,3938.673758865248,-18.39324386253408,-11.289827196863538,"{""type"":""Point"",""coordinates"":[79.99988923827341,26.353454213102122]}"
4750,3528.3571428571427,2905.0714285714284,2042.3095238095239,3834.9761904761904,-17.326924751819394,-10.748501449906348,"{""type"":""Point"",""coordinates"":[79.67882744301485,27.8340473984444]}"
4751,3851.794520547945,3295.3972602739727,2584.5753424657532,3860.5616438356165,-18.255293965460314,-10.634382438363392,"{""type"":""Point"",""coordinates"":[79.8615965031449,25.921387399707715]}"
4752,3296.2950819672133,2698.8688524590166,2069.1311475409834,3798.7049180327867,-16.41986205618453,-9.578204979895343,"{""type"":""Point"",""coordinates"":[78.49812402867241,28.625040788110002]}"
4753,3894.7702702702704,3322.689189189189,2575.472972972973,4073.162162162162,-17.063079920779938,-10.294326099983557,"{""type"":""Point"",""coordinates"":[79.79149294054005,26.210160483500843]}"
4754,3445.135135135135,2797.810810810811,2106.162162162162,3913.4864864864867,-17.547659329033635,-10.955598509624641,"{""type"":""Point"",""coordinates"":[79.73594172784843,26.78683563976789]}"
4755,3271.3823529411766,2482.1176470588234,1864.5,3300.794117647059,-15.11886687645971,-8.814508160885229,"{""type"":""Point"",""coordinates"":[83.31285707481473,24.272981669386553]}"
4756,3432.530612244898,3063.578231292517,2410.8571428571427,3377.6190476190477,-19.409347670143255,-10.58083610679201,"{""type"":""Point"",""coordinates"":[82.05623562519466,25.285084542669882]}"
4757,4173.611111111111,3350.8333333333335,2328.4444444444443,3532.0833333333335,-17.68163686913128,-10.81473144239902,"{""type"":""Point"",""coordinates"":[83.43148118717266,24.654028450845235]}"
4758,3832.0285714285715,3097.6857142857143,2300.5714285714284,4112.314285714286,-17.329440018419945,-9.800791171800627,"{""type"":""Point"",""coordinates"":[83.09606341708725,25.672226366862883]}"
4759,3450.5151515151515,2808.5151515151515,2229.030303030303,3748.939393939394,-15.894025043428023,-9.213511531134293,"{""type"":""Point"",""coordinates"":[80.98164045220066,26.765962284127472]}"
4760,3222.7727272727275,2625.439393939394,2099.318181818182,3605.3636363636365,-15.711687920678045,-9.337481108233161,"{""type"":""Point"",""coordinates"":[77.9696015012234,29.432468546124866]}"
4761,3880.3055555555557,3316.0,2514.4444444444443,3789.6111111111113,-16.45291863176445,-9.727883279839297,"{""type"":""Point"",""coordinates"":[82.13749255919606,27.61543038586398]}"
4762,3851.7179487179487,3195.4358974358975,2368.3333333333335,3970.974358974359,-17.37882396477433,-10.461499032323971,"{""type"":""Point"",""coordinates"":[81.2640611314979,25.726241495153214]}"
4763,3103.935483870968,2561.935483870968,1928.8709677419354,3533.6129032258063,-16.099679086336778,-9.69288816780098,"{""type"":""Point"",""coordinates"":[77.56179838071401,30.24052170018076]}"
4764,4153.388888888889,3376.0833333333335,2244.0,3409.3055555555557,-16.514301382317495,-9.979424149259057,"{""type"":""Point"",""coordinates"":[83.31219291380314,24.830601632695046]}"
4765,3797.3839285714284,3138.276785714286,2392.0089285714284,3892.7053571428573,-17.246461986775632,-10.689644083541213,"{""type"":""Point"",""coordinates"":[79.0226005284615,25.739303478977572]}"
4766,3828.123076923077,3067.8615384615387,2250.6923076923076,4199.169230769231,-15.372678237157709,-8.789905367301596,"{""type"":""Point"",""coordinates"":[82.89391210099829,26.173866699764986]}"
4767,3784.53125,3082.46875,2274.0,3750.40625,-16.4437424059409,-9.77043631932936,"{""type"":""Point"",""coordinates"":[81.64076263442054,27.914657750669836]}"
4768,3897.4102564102564,3206.102564102564,2367.4871794871797,3988.5641025641025,-17.657548255541244,-10.625038858150798,"{""type"":""Point"",""coordinates"":[81.44978583941548,25.46605977725608]}"
4769,3505.2266666666665,2814.786666666667,1997.5733333333333,3839.28,-16.491288403810607,-10.416368719250615,"{""type"":""Point"",""coordinates"":[80.45954702652162,27.56156786873788]}"
4770,3574.0731707317073,2957.7073170731705,2129.243902439024,4108.463414634146,-17.198173528212504,-10.210296131953399,"{""type"":""Point"",""coordinates"":[78.38634021902915,27.449494774923924]}"
4771,1683.1791044776119,1461.1492537313434,1534.7910447761194,2481.7611940298507,-20.602356959265094,-12.983117921791107,"{""type"":""Point"",""coordinates"":[83.4822445296789,26.124543762367033]}"
4772,3570.8125,2970.875,2205.78125,3861.90625,-16.495392213973197,-9.497147768695193,"{""type"":""Point"",""coordinates"":[81.50341053389427,27.70693155371181]}"
4773,3665.3333333333335,2983.102564102564,2267.5641025641025,4097.358974358975,-16.862510134729717,-9.88049636028641,"{""type"":""Point"",""coordinates"":[81.85404300739215,25.671125169812345]}"
4774,3405.8888888888887,2694.4444444444443,1944.0833333333333,3651.777777777778,-14.39614995791262,-7.932373735202467,"{""type"":""Point"",""coordinates"":[82.15835410113309,27.78502123343751]}"
4775,3963.205882352941,3163.705882352941,2137.8823529411766,3515.1470588235293,-16.36727453515107,-9.55198191141636,"{""type"":""Point"",""coordinates"":[82.84544332599859,23.982067362955764]}"
4776,3809.625,3160.5625,2305.5625,3773.1875,-17.2121402356996,-10.259113985681926,"{""type"":""Point"",""coordinates"":[81.63376509852054,27.695084867918286]}"
4777,3519.9483870967742,2876.0129032258064,2172.6193548387096,4109.432258064516,-17.460955740809045,-10.256613588403786,"{""type"":""Point"",""coordinates"":[78.08005625905491,28.22943929025586]}"
4778,3794.875,3142.0625,2273.78125,3715.96875,-17.245646137316736,-10.683250577110377,"{""type"":""Point"",""coordinates"":[81.84816721230551,27.440977455173805]}"
4779,3980.878048780488,3307.317073170732,2446.0243902439024,4435.512195121952,-17.15051868567467,-10.356222853315616,"{""type"":""Point"",""coordinates"":[78.59802983484792,26.99340382958912]}"
4780,3025.4545454545455,2444.2272727272725,1934.121212121212,3528.3030303030305,-15.435468655419324,-8.813617546313429,"{""type"":""Point"",""coordinates"":[77.94508936263853,29.281766481576533]}"
4781,3228.277777777778,2687.3888888888887,2084.75,3763.222222222222,-16.78115777004929,-9.97667797114852,"{""type"":""Point"",""coordinates"":[77.70771273290963,28.131289516253]}"
4782,3271.516129032258,2578.9032258064517,1871.6935483870968,3816.2903225806454,-16.34584165820527,-10.003472477186895,"{""type"":""Point"",""coordinates"":[78.51716770814389,28.695897845587655]}"
4783,3515.5897435897436,2864.1794871794873,2200.230769230769,3920.4102564102564,-16.45479800453389,-9.668300458223595,"{""type"":""Point"",""coordinates"":[81.3297354096295,26.03845962317505]}"
4784,4111.571428571428,3401.4,2693.157142857143,3744.0,-16.72770339109599,-9.818161828125978,"{""type"":""Point"",""coordinates"":[83.30637414889024,24.392720466971163]}"
4785,4014.25,3210.875,2197.75,3718.4375,-16.81867341436759,-10.697681142115671,"{""type"":""Point"",""coordinates"":[79.32119254287615,25.240111187723773]}"
4786,3026.027027027027,2445.5135135135133,1870.6486486486488,3423.891891891892,-15.664859793411873,-9.274956012972156,"{""type"":""Point"",""coordinates"":[80.31125515610334,28.678293108903418]}"
4787,3528.128205128205,2954.0128205128203,2368.448717948718,3894.602564102564,-17.47294963097913,-10.394721927416825,"{""type"":""Point"",""coordinates"":[79.24507120817627,28.898658944683575]}"
4788,3404.3513513513512,3166.6486486486488,2665.5405405405404,3228.5945945945946,-17.470602580764293,-11.753274921375885,"{""type"":""Point"",""coordinates"":[79.19039729324169,26.531522679232843]}"
4789,3594.90625,3066.53125,2240.96875,3673.75,-16.519112405608308,-8.827176662537008,"{""type"":""Point"",""coordinates"":[83.79494934063234,26.336376588731877]}"
4790,3243.9473684210525,2596.9736842105262,1998.078947368421,3940.2368421052633,-15.82698772368513,-8.85524209812218,"{""type"":""Point"",""coordinates"":[79.48788647171429,28.734783617325412]}"
4791,3790.6857142857143,3066.457142857143,2413.342857142857,4057.942857142857,-17.02482119778934,-9.089235691214101,"{""type"":""Point"",""coordinates"":[83.19780418380317,25.964559698257982]}"
4792,3667.7123287671234,2992.5479452054797,2201.054794520548,4118.3835616438355,-16.88534883099318,-9.968114881896417,"{""type"":""Point"",""coordinates"":[80.90180604287188,25.275645256453128]}"
4793,3282.518987341772,2606.4430379746836,1940.8227848101267,3736.1265822784812,-16.745614794689438,-10.57738176409582,"{""type"":""Point"",""coordinates"":[78.3085738824023,28.792689102046964]}"
4794,3540.891891891892,2916.7027027027025,2267.7162162162163,3957.391891891892,-17.042740156911524,-9.849292102421856,"{""type"":""Point"",""coordinates"":[79.22722460868249,26.200649260783127]}"
4795,3234.4166666666665,2640.9444444444443,2104.8333333333335,3719.8611111111113,-15.561347756772216,-8.9605643413028,"{""type"":""Point"",""coordinates"":[77.24999674526003,29.365735651152878]}"
4796,3290.757575757576,2700.530303030303,1988.1818181818182,3412.0,-16.397027553997326,-9.775482923728829,"{""type"":""Point"",""coordinates"":[80.66626445893408,28.163422454131823]}"
4797,3463.057142857143,2784.8571428571427,2120.542857142857,3890.2,-17.365614354366176,-10.485721652680038,"{""type"":""Point"",""coordinates"":[81.39496974787387,26.56316135163151]}"
4798,3738.4857142857145,3061.8,2262.2,4007.3714285714286,-16.848676442251517,-9.625265136862149,"{""type"":""Point"",""coordinates"":[83.5233053163151,25.722389874086936]}"
4799,3475.6911764705883,2767.9411764705883,2082.25,3951.6029411764707,-16.473188945098673,-9.827082166094462,"{""type"":""Point"",""coordinates"":[80.64150339211011,27.058410534971717]}"
